ID,N_VICTIMAS,FECHA,AAAA,MM,DD,HORA,HH,LUGAR_DEL_HECHO,TIPO_DE_CALLE,Calle,Dirección Normalizada,COMUNA,pos x,pos y,PARTICIPANTES,VICTIMA,ACUSADO,ID_hecho,ROL,SEXO,EDAD,FECHA_FALLECIMIENTO,AÑO,DIA_SEMANA,Categoria_Participante,FALLECIMIENTO_MISMO_DIA
2017-0126,2,2017-10-14,2017,10,14,06:15:00,6,AV. RIESTRA Y CAÑADA DE GOMEZ,AVENIDA,RIESTRA AV.,RIESTRA AV. y CAÃ‘ADA DE GOMEZ,8,-58.48003734,-34.68148508,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2017-0126,CONDUCTOR,MASCULINO,36,2017-10-14,2017,Saturday,AUTO,1
2017-0127,1,2017-10-16,2017,10,16,07:45:00,7,GALLO Y AV. CORDOBA,AVENIDA,GALLO,GALLO y CORDOBA AV.,2,-58.41192137,-34.59800248,MOTO-MOTO,MOTO,MOTO,2017-0127,PASAJERO_ACOMPAÑANTE,MASCULINO,24,2017-10-16,2017,Monday,MOTO,1
2017-0128,1,2017-10-17,2017,10,17,12:30:00,12,DR. JUAN F. ARANGUREN 611,CALLE,"ARANGUREN, JUAN F., DR.","ARANGUREN, JUAN F., DR. 611",6,-58.44034689,-34.61349731,PEATON-PASAJEROS,PEATON,PASAJEROS,2017-0128,PEATON,FEMENINO,60,2017-10-17,2017,Tuesday,PEATON,1
2017-0129,1,2017-10-26,2017,10,26,19:15:15,19,AU PERITO MORENO Y AU 25 DE MAYO,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA PERITO MORENO y AUTOPISTA 25 DE MAYO,9,-58.47155277,-34.64925746,MOTO-PASAJEROS,MOTO,PASAJEROS,2017-0129,CONDUCTOR,MASCULINO,57,2017-10-26,2017,Thursday,MOTO,1
2017-0130,1,2017-10-27,2017,10,27,05:30:00,5,CHORROARIN Y AV. SAN MARTIN,AVENIDA,CHORROARIN,CHORROARIN y SAN MARTIN AV.,15,-58.47883099,-34.59967065,AUTO-CARGAS,AUTO,CARGAS,2017-0130,CONDUCTOR,MASCULINO,23,2017-10-27,2017,Friday,AUTO,1
2017-0132,1,2017-10-30,2017,10,30,14:00:00,14,COSQUIN Y AV. CNEL. ROCA,AVENIDA,COSQUIN,"COSQUIN y ROCA, CNEL. AV.",8,-58.46552171,-34.6937413,MOTO-PASAJEROS,MOTO,PASAJEROS,2017-0132,CONDUCTOR,MASCULINO,23,2017-10-30,2017,Monday,MOTO,1
2017-0134,1,2017-11-06,2017,11,6,18:00:00,18,AV. CNEL. ROCA 3555,AVENIDA,"ROCA, CNEL. AV.","ROCA, CNEL. AV. 3555",8,-58.4423972,-34.66777987,PEATON-PASAJEROS,PEATON,PASAJEROS,2017-0134,PEATON,FEMENINO,47,2017-11-06,2017,Monday,PEATON,1
2017-0135,1,2017-11-07,2017,11,7,12:14:10,12,AV. WARNES Y PUNTA ARENAS,AVENIDA,WARNES AV.,WARNES AV. y PUNTA ARENAS,15,-58.47032551,-34.59626814,MOTO-CARGAS,MOTO,CARGAS,2017-0135,CONDUCTOR,MASCULINO,24,2017-11-07,2017,Tuesday,MOTO,1
2017-0136,1,2017-11-16,2017,11,16,08:43:00,8,DEL BARCO CENTENERA Y RABANAL,AVENIDA,BARCO CENTENERA DEL,"BARCO CENTENERA DEL y RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.41827843,-34.65522746,PEATON-PASAJEROS,PEATON,PASAJEROS,2017-0136,PEATON,MASCULINO,55,2017-11-16,2017,Thursday,PEATON,1
2017-0137,1,2017-11-17,2017,11,17,11:45:00,11,AV. GRAL. ENRIQUE MOSCONI Y SAN NICOLAS,AVENIDA,MOSCONI GENERAL AV.,MOSCONI GENERAL AV. y SAN NICOLAS,11,-58.51280715,-34.59279388,PEATON-CARGAS,PEATON,CARGAS,2017-0137,PEATON,FEMENINO,60,2017-11-17,2017,Friday,PEATON,1
2017-0138,1,2017-11-19,2017,11,19,10:30:00,10,AV. LAFUENTE Y AV. EVA PERON,AVENIDA,LAFUENTE AV.,"LAFUENTE AV. y PERON, EVA AV.",7,-58.46258582,-34.64385704,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2017-0138,PASAJERO_ACOMPAÑANTE,MASCULINO,25,2017-11-19,2017,Sunday,MOTO,1
2017-0139,1,2017-11-19,2017,11,19,22:30:00,22,AV. CNEL. ROCA Y AV. ESCALADA,AVENIDA,"ROCA, CNEL. AV.","ROCA, CNEL. AV. y ESCALADA AV.",8,-58.45064148,-34.68003614,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2017-0139,PASAJERO_ACOMPAÑANTE,FEMENINO,15,2017-11-19,2017,Sunday,AUTO,1
2017-0140,1,2017-11-19,2017,11,19,23:22:17,23,AU ARTURO FRONDIZI PKM 3100,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,,,MOTO-PASAJEROS,MOTO,PASAJEROS,2017-0140,CONDUCTOR,MASCULINO,24,2017-11-19,2017,Sunday,MOTO,1
2017-0141,1,2017-11-23,2017,11,23,19:45:00,19,AV. LA PLATA Y AV. PEDRO GOYENA,AVENIDA,LA PLATA AV.,"LA PLATA AV. y GOYENA, PEDRO AV.",6,-58.42717783,-34.62513374,PEATON-PASAJEROS,PEATON,PASAJEROS,2017-0141,PEATON,FEMENINO,22,2017-11-23,2017,Thursday,PEATON,1
2017-0143,1,2017-11-25,2017,11,25,21:45:00,21,TRELLES Y GRAL. CESAR DIAZ,CALLE,"TRELLES, MANUEL R.","TRELLES, MANUEL R. y DIAZ, CESAR, GRAL.",11,-58.46442001,-34.60724519,AUTO-PASAJEROS,AUTO,PASAJEROS,2017-0143,CONDUCTOR,MASCULINO,50,2017-11-25,2017,Saturday,AUTO,1
2017-0144,1,2017-11-26,2017,11,26,06:45:00,6,AV. CNEL. ROCA Y COLECTORA AV. GRAL. PAZ,GRAL PAZ,"ROCA, CNEL. AV.","ROCA, CNEL. AV. y PAZ, GRAL. AV.",8,-58.47064556,-34.69843756,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2017-0144,PASAJERO_ACOMPAÑANTE,FEMENINO,50,2017-11-26,2017,Sunday,AUTO,1
2017-0145,1,2017-11-26,2017,11,26,17:05:00,17,MAZA Y DON BOSCO,CALLE,MAZA,MAZA y DON BOSCO,5,-58.41677733,-34.61223119,MOTO-AUTO,MOTO,AUTO,2017-0145,CONDUCTOR,MASCULINO,58,2017-11-26,2017,Sunday,MOTO,1
2017-0147,1,2017-11-28,2017,11,28,11:15:00,11,AV. GRAL. PAZ Y AV. EVA PERON,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y PERON, EVA AV.",9,-58.5025179,-34.67450313,MOTO-AUTO,MOTO,AUTO,2017-0147,CONDUCTOR,MASCULINO,49,2017-11-28,2017,Tuesday,MOTO,1
2017-0148,1,2017-11-29,2017,11,29,10:45:00,10,AV. SAN JUAN Y LA RIOJA,AVENIDA,SAN JUAN AV.,SAN JUAN AV. y LA RIOJA,3,-58.40708125,-34.62438894,PEATON-PASAJEROS,PEATON,PASAJEROS,2017-0148,PEATON,FEMENINO,82,2017-11-29,2017,Wednesday,PEATON,1
2017-0149,1,2017-11-30,2017,11,30,12:20:00,12,AV. PASEO COLON Y MEXICO,AVENIDA,PASEO COLON AV.,PASEO COLON AV. y MEXICO,1,-58.36947198,-34.61477051,PEATON-PASAJEROS,PEATON,PASAJEROS,2017-0149,PEATON,MASCULINO,13,2017-11-30,2017,Thursday,PEATON,1
2017-0150,1,2017-12-04,2017,12,4,01:15:00,1,AV. RIVADAVIA Y MIRALLA,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. y MIRALLA,9,-58.51140889,-34.63934531,PEATON-AUTO,PEATON,AUTO,2017-0150,PEATON,MASCULINO,56,2017-12-04,2017,Monday,PEATON,1
2017-0151,1,2017-12-04,2017,12,4,02:15:00,2,VIEYTES Y LUJAN,CALLE,VIEYTES,VIEYTES y LUJAN,4,-58.37460912,-34.65559133,PEATON-PASAJEROS,PEATON,PASAJEROS,2017-0151,PEATON,MASCULINO,42,2017-12-04,2017,Monday,PEATON,1
2017-0152,1,2017-12-06,2017,12,6,17:30:00,17,CACHI Y TRAFUL,CALLE,CACHI,CACHI y TRAFUL,4,-58.41146277,-34.65073916,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,2017-0152,CICLISTA,MASCULINO,19,2017-12-06,2017,Wednesday,BICICLETA,1
2017-0153,2,2017-12-11,2017,12,11,02:00:00,2,ROSARIO Y AV. LA PLATA,AVENIDA,ROSARIO,ROSARIO y LA PLATA AV.,6,-58.42855267,-34.61829385,MOTO-PASAJEROS,MOTO,PASAJEROS,2017-0153,PASAJERO_ACOMPAÑANTE,MASCULINO,42,2017-12-12,2017,Monday,MOTO,0
2017-0153,2,2017-12-11,2017,12,11,02:00:00,2,ROSARIO Y AV. LA PLATA,AVENIDA,ROSARIO,ROSARIO y LA PLATA AV.,6,-58.42855267,-34.61829385,MOTO-PASAJEROS,MOTO,PASAJEROS,2017-0153,CONDUCTOR,MASCULINO,30,2017-12-12,2017,Monday,MOTO,0
2017-0154,1,2017-12-11,2017,12,11,09:15:00,9,AV. ENTRE RIOS Y AV. CASEROS ,AVENIDA,ENTRE RIOS AV.,ENTRE RIOS AV. y CASEROS AV.,4,-58.39035581,-34.63412287,PEATON-PASAJEROS,PEATON,PASAJEROS,2017-0154,PEATON,MASCULINO,76,2017-12-11,2017,Monday,PEATON,1
2017-0155,1,2017-12-12,2017,12,12,21:25:41,21,AV. RIVADAVIA 6350,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. 6350,7,-58.45593915,-34.62656868,SD-MOTO,MOTO,MOTO,2017-0155,SD,MASCULINO,77,2017-12-12,2017,Tuesday,SD,1
2017-0157,1,2017-12-17,2017,12,17,09:02:00,9,AV. GRAL. PAZ Y HUMAITA,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y HUMAITA",9,-58.52866211,-34.64597065,AUTO-PASAJEROS,AUTO,PASAJEROS,2017-0157,CONDUCTOR,MASCULINO,53,2017-12-17,2017,Sunday,AUTO,1
2017-0158,1,2017-12-18,2017,12,18,21:30:00,21,GUALEGUAYCHU Y COLECTORA AV. GRAL PAZ,GRAL PAZ,GUALEGUAYCHU,"GUALEGUAYCHU y PAZ, GRAL. AV.",11,-58.52037476,-34.59407024,MOTO-AUTO,MOTO,AUTO,2017-0158,CONDUCTOR,MASCULINO,32,2017-12-18,2017,Monday,MOTO,1
2017-0159,1,2017-12-20,2017,12,20,04:31:27,4,AV. INDEPENDENCIA Y VIRREY CEVALLOS,AVENIDA,INDEPENDENCIA AV.,"INDEPENDENCIA AV. y CEVALLOS, VIRREY",1,-58.38896772,-34.61799615,MOTO-AUTO,MOTO,AUTO,2017-0159,CONDUCTOR,MASCULINO,27,2017-12-20,2017,Wednesday,MOTO,1
2017-0160,1,2017-12-22,2017,12,22,13:15:00,13,AV. NAZCA 365,AVENIDA,NAZCA AV.,NAZCA AV. 365,7,-58.47074114,-34.62771756,PEATON-MOTO,PEATON,MOTO,2017-0160,PEATON,FEMENINO,30,2017-12-22,2017,Friday,PEATON,1
2017-0161,1,2017-12-26,2017,12,26,15:30:00,15,AV. EVA PERON 5249,AVENIDA,"PERON, EVA AV.","PERON, EVA AV. 5249",9,-58.48200819,-34.65969965,PEATON-AUTO,PEATON,AUTO,2017-0161,PEATON,FEMENINO,30,2017-12-26,2017,Tuesday,PEATON,1
2018-0001,1,2018-01-01,2018,1,1,22:50:00,22,San Juan Av. Y Rincón,AVENIDA,SAN JUAN AV.,SAN JUAN AV. y RINCON,3,-58.39536773,-34.62297346,PEATON-MOTO,PEATON,MOTO,2018-0001,PEATON,MASCULINO,83,2018-01-02,2018,Monday,PEATON,0
2018-0002,1,2018-01-03,2018,1,3,16:40:00,16,Peru 937,CALLE,PERU,PERU 937,1,-58.37456088,-34.61895467,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,2018-0002,CICLISTA,FEMENINO,26,2018-01-03,2018,Wednesday,BICICLETA,1
2018-0003,1,2018-01-05,2018,1,5,10:12:00,10,"Pueyrredon, Honorio, Dr. Av. y Galicia",AVENIDA,"PUEYRREDON, HONORIO, DR. AV.","PUEYRREDON, HONORIO, DR. AV. y GALICIA",15,-58.44860217,-34.60395657,MULTIPLE,PEATON,MULTIPLE,2018-0003,PEATON,FEMENINO,58,2018-01-05,2018,Friday,MULTIPLE,1
2018-0004,1,2018-01-09,2018,1,9,09:40:00,9,Del Libertador Av. y Manzanares,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. y MANZANARES,13,-58.46129513,-34.54332766,MULTIPLE,MOTO,MULTIPLE,2018-0004,CONDUCTOR,MASCULINO,39,2018-01-09,2018,Tuesday,MULTIPLE,1
2018-0005,1,2018-01-09,2018,1,9,22:30:00,22,Paseo Colon Av. 1019,AVENIDA,PASEO COLON AV.,PASEO COLON AV. 1019,1,-58.36907201,-34.61953517,PEATON-PASAJEROS,PEATON,PASAJEROS,2018-0005,PEATON,MASCULINO,54,2018-01-09,2018,Tuesday,PEATON,1
2018-0006,1,2018-01-10,2018,1,10,21:15:00,21,Valle y Barco Centenera Del,CALLE,VALLE,VALLE y BARCO CENTENERA DEL,6,-58.44062219,-34.62499107,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,2018-0006,CICLISTA,FEMENINO,45,2018-01-10,2018,Wednesday,BICICLETA,1
2018-0007,1,2018-01-11,2018,1,11,02:30:00,2,AU Perito Moreno  KM 0.6,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA PERITO MORENO KM. 0.6,9,-58.52502765,-34.63601265,AUTO-AUTO,AUTO,AUTO,2018-0007,CONDUCTOR,MASCULINO,46,2018-01-11,2018,Thursday,AUTO,1
2018-0008,1,2018-01-12,2018,1,12,17:50:00,17,"Huergo, Ing. Av. e Independencia Av.",AVENIDA,"HUERGO, ING. AV.","HUERGO, ING. AV. e INDEPENDENCIA AV.",1,-58.36659655,-34.61687778,MOTO-CARGAS,MOTO,CARGAS,2018-0008,CONDUCTOR,FEMENINO,32,2018-01-12,2018,Friday,MOTO,1
2018-0009,1,2018-01-14,2018,1,14,02:00:00,2,"Pilcomayo y Brown, Alte. Av.",AVENIDA,PILCOMAYO,"PILCOMAYO y BROWN, ALTE. AV.",4,-58.36737389,-34.62763661,MOTO-MOTO,MOTO,MOTO,2018-0009,CONDUCTOR,MASCULINO,19,2018-01-14,2018,Sunday,MOTO,1
2018-0010,1,2018-01-18,2018,1,18,05:10:00,5,"Cervantes y Belaustegui, Luis, Dr.",CALLE,CERVANTES,"CERVANTES y BELAUSTEGUI, LUIS, DR.",10,-58.49807953,-34.63038658,MOTO-CARGAS,MOTO,CARGAS,2018-0010,CONDUCTOR,MASCULINO,40,2018-01-18,2018,Thursday,MOTO,1
2018-0011,1,2018-01-19,2018,1,19,10:30:00,10,Callao y Vte. Lopez,AVENIDA,CALLAO AV.,"CALLAO AV. y LOPEZ, VICENTE",2,-58.39092703,-34.59088447,PEATON-PASAJEROS,PEATON,PASAJEROS,2018-0011,PEATON,MASCULINO,84,2018-01-19,2018,Friday,PEATON,1
2018-0012,1,2018-01-26,2018,1,26,13:30:00,13,"Oliden y Chilavert, Martiniano, Coronel",CALLE,OLIDEN,"OLIDEN y CHILAVERT, MARTINIANO, CORONEL",8,-58.46912006,-34.68049201,MOTO-PASAJEROS,MOTO,PASAJEROS,2018-0012,CONDUCTOR,MASCULINO,20,2018-01-26,2018,Friday,MOTO,1
2018-0013,1,2018-01-28,2018,1,28,08:15:00,8,Congreso Av. y Galvan,AVENIDA,CONGRESO AV.,CONGRESO AV. y GALVAN,12,-58.48661286,-34.56786129,MOTO-AUTO,MOTO,AUTO,2018-0013,CONDUCTOR,MASCULINO,44,2018-01-28,2018,Sunday,MOTO,1
2018-0014,1,2018-01-31,2018,1,31,20:00:00,20,"Moreno, Perito Av. y Rivera Indarte",AVENIDA,"MORENO, PERITO AV.","MORENO, PERITO AV. y RIVERA INDARTE AV.",7,-58.44074927,-34.65080597,PEATON-MOTO,PEATON,MOTO,2018-0014,PEATON,MASCULINO,42,2018-02-04,2018,Wednesday,PEATON,0
2018-0015,2,2018-02-06,2018,2,6,01:00:00,1,Australia Av. 2800,AVENIDA,AUSTRALIA AV.,AUSTRALIA AV. 2800,4,-58.38636298,-34.64684275,MOTO-PASAJEROS,MOTO,PASAJEROS,2018-0015,CONDUCTOR,MASCULINO,28,2018-02-06,2018,Tuesday,MOTO,1
2018-0015,2,2018-02-06,2018,2,6,01:00:00,1,Australia Av. 2800,AVENIDA,AUSTRALIA AV.,AUSTRALIA AV. 2800,4,-58.38636298,-34.64684275,MOTO-PASAJEROS,MOTO,PASAJEROS,2018-0015,PASAJERO_ACOMPAÑANTE,MASCULINO,19,2018-02-06,2018,Tuesday,MOTO,1
2018-0016,1,2018-02-15,2018,2,15,10:15:00,10,"Del Libertador Av. y Ramos Mejia, Jose Maria, Dr. Av.",AVENIDA,DEL LIBERTADOR AV.,"DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.",1,-58.37533517,-34.59276462,MOTO-CARGAS,MOTO,CARGAS,2018-0016,CONDUCTOR,MASCULINO,31,2018-02-15,2018,Thursday,MOTO,1
2018-0017,1,2018-02-17,2018,2,17,04:15:00,4,San Pedrito Av. y Rivadavia Av.,AVENIDA,SAN PEDRITO AV.,SAN PEDRITO AV. y RIVADAVIA AV.,7,-58.46963952,-34.63070603,PEATON-AUTO,PEATON,AUTO,2018-0017,PEATON,MASCULINO,35,2018-02-20,2018,Saturday,PEATON,0
2018-0018,1,2018-02-17,2018,2,17,07:15:00,7,"Isabel La Catolica y Salvadores, Cnel.",CALLE,ISABEL LA CATOLICA,"ISABEL LA CATOLICA y SALVADORES, CNEL.",4,-58.37207554,-34.64543658,MOTO-CARGAS,MOTO,CARGAS,2018-0018,CONDUCTOR,MASCULINO,26,2018-02-17,2018,Saturday,MOTO,1
2018-0019,1,2018-02-17,2018,2,17,12:30:00,12,Las Heras General Av. y Callao Av.,AVENIDA,LAS HERAS GENERAL AV.,LAS HERAS GENERAL AV. y CALLAO AV.,2,-58.39189441,-34.59176378,PEATON-PASAJEROS,PEATON,PASAJEROS,2018-0019,PEATON,FEMENINO,80,2018-02-17,2018,Saturday,PEATON,1
2018-0020,1,2018-02-19,2018,2,19,22:00:00,22,Fernandez de la Cruz Subida AU Héctor J. Cámpora,AUTOPISTA,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,"FERNANDEZ DE LA CRUZ F., GRAL. AV. y AUTOPISTA PRESIDENTE HECTOR J. CAMPORA",8,-58.45012957,-34.66518343,MOTO-CARGAS,MOTO,CARGAS,2018-0020,CONDUCTOR,MASCULINO,26,2018-02-19,2018,Monday,MOTO,1
2018-0021,1,2018-02-22,2018,2,22,10:45:00,10,AMANCIO ALCORTA Y ZAVALETA,AVENIDA,"ALCORTA, AMANCIO AV.","ALCORTA, AMANCIO AV. y ZAVALETA",4,-58.40184094,-34.64546845,PEATON-PASAJEROS,PEATON,PASAJEROS,2018-0021,PEATON,FEMENINO,62,2018-02-22,2018,Thursday,PEATON,1
2018-0022,1,2018-02-24,2018,2,24,00:00:00,0,"Montes De Oca, Manuel y Olavarria",AVENIDA,"MONTES DE OCA, MANUEL AV.","MONTES DE OCA, MANUEL AV. y OLAVARRIA",4,-58.37441153,-34.63966783,MOTO-CARGAS,MOTO,CARGAS,2018-0022,CONDUCTOR,MASCULINO,28,2018-02-24,2018,Saturday,MOTO,1
2018-0023,1,2018-02-24,2018,2,24,06:00:00,6,Barco Centenera Del y Rosario,CALLE,BARCO CENTENERA DEL,BARCO CENTENERA DEL y ROSARIO,6,-58.44110156,-34.62082399,MOTO-AUTO,MOTO,AUTO,2018-0023,CONDUCTOR,MASCULINO,28,2018-02-24,2018,Saturday,MOTO,1
2018-0024,1,2018-02-28,2018,2,28,23:00:00,23,Alvarez Thomas Av. y Donado,AVENIDA,ALVAREZ THOMAS AV.,ALVAREZ THOMAS AV. y DONADO,15,-58.47087351,-34.57827342,PEATON-CARGAS,PEATON,CARGAS,2018-0024,PEATON,MASCULINO,70,2018-02-28,2018,Wednesday,PEATON,1
2018-0025,1,2018-03-04,2018,3,4,22:30:00,22,Av. Avellaneda y Av. Boyacá,AVENIDA,AVELLANEDA AV.,AVELLANEDA AV. y BOYACA AV.,7,-58.4596221,-34.6224514,PEATON-AUTO,PEATON,AUTO,2018-0025,PEATON,MASCULINO,70,2018-03-05,2018,Sunday,PEATON,0
2018-0026,2,2018-03-09,2018,3,9,04:45:00,4,"Rabanal, Francisco, Intendente Av. y Saenz Av.",AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.","RABANAL, FRANCISCO, INTENDENTE AV. y SAENZ AV.",4,-58.41657793,-34.65476216,MOVIL-CARGAS,MOVIL,CARGAS,2018-0026,CONDUCTOR,MASCULINO,24,2018-03-09,2018,Friday,MOVIL,1
2018-0026,2,2018-03-09,2018,3,9,04:45:00,4,"Rabanal, Francisco, Intendente Av. y Saenz Av.",AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.","RABANAL, FRANCISCO, INTENDENTE AV. y SAENZ AV.",4,-58.41657793,-34.65476216,MOVIL-CARGAS,MOVIL,CARGAS,2018-0026,PASAJERO_ACOMPAÑANTE,MASCULINO,30,2018-03-09,2018,Friday,MOVIL,1
2018-0027,1,2018-03-11,2018,3,11,23:00:00,23,Castro y Rondeau,CALLE,CASTRO,CASTRO y RONDEAU,5,-58.41911301,-34.63722107,PEATON-MOTO,PEATON,MOTO,2018-0027,PEATON,FEMENINO,74,2018-03-11,2018,Sunday,PEATON,1
2018-0028,1,2018-03-13,2018,3,13,15:45:00,15,"Bilbao, Francisco Av. y Azul",AVENIDA,"BILBAO, FRANCISCO AV.","BILBAO, FRANCISCO AV. y AZUL",9,-58.47120586,-34.64251042,PEATON-CARGAS,PEATON,CARGAS,2018-0028,PEATON,MASCULINO,71,2018-03-13,2018,Tuesday,PEATON,1
2018-0029,1,2018-03-15,2018,3,15,18:00:00,18,Nazca Av. y Gaona Av.,AVENIDA,NAZCA AV.,NAZCA AV. y GAONA AV.,11,-58.47418944,-34.62049672,MOTO-AUTO,MOTO,AUTO,2018-0029,CONDUCTOR,MASCULINO,26,2018-03-15,2018,Thursday,MOTO,1
2018-0030,1,2018-03-20,2018,3,20,01:30:00,1,Plaza y Alvarez Thomas Av.,AVENIDA,PLAZA,PLAZA y ALVAREZ THOMAS AV.,15,-58.46720441,-34.57905579,MOTO-MOTO,MOTO,MOTO,2018-0030,CONDUCTOR,MASCULINO,24,2018-03-20,2018,Tuesday,MOTO,1
2018-0031,1,2018-03-28,2018,3,28,10:15:00,10,"Gaona Av. y Artigas, Jose Gervasio, Gral.",AVENIDA,GAONA AV.,"GAONA AV. y ARTIGAS, JOSE GERVASIO, GRAL.",11,-58.46909362,-34.6177971,MOTO-CARGAS,MOTO,CARGAS,2018-0031,CONDUCTOR,MASCULINO,31,2018-03-28,2018,Wednesday,MOTO,1
2018-0032,1,2018-04-02,2018,4,2,13:00:00,13,Cabildo Av. y Aguilar,AVENIDA,CABILDO AV.,CABILDO AV. y AGUILAR,13,-58.44704343,-34.5688864,PEATON-PASAJEROS,PEATON,PASAJEROS,2018-0032,PEATON,MASCULINO,70,2018-04-02,2018,Monday,PEATON,1
2018-0033,1,2018-04-07,2018,4,7,07:30:00,7,Camarones y Lope De Vega Av.,AVENIDA,CAMARONES,CAMARONES y LOPE DE VEGA AV.,10,-58.50535541,-34.62902048,MOTO-CARGAS,MOTO,CARGAS,2018-0033,CONDUCTOR,FEMENINO,42,2018-04-10,2018,Saturday,MOTO,0
2018-0034,1,2018-04-11,2018,4,11,18:15:00,18,Santa Fe Av. 2320,AVENIDA,SANTA FE AV.,SANTA FE AV. 2320,2,-58.40021675,-34.59522198,PEATON-PASAJEROS,PEATON,PASAJEROS,2018-0034,PEATON,MASCULINO,24,2018-04-11,2018,Wednesday,PEATON,1
2018-0035,1,2018-04-12,2018,4,12,16:45:00,16,Av. Rivadavia 6950,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. 6950,7,-58.46325991,-34.62919627,PEATON-PASAJEROS,PEATON,PASAJEROS,2018-0035,PEATON,FEMENINO,39,2018-04-12,2018,Thursday,PEATON,1
2018-0036,1,2018-04-13,2018,4,13,23:15:00,23,Av. San Martín y Argerich,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y ARGERICH,15,-58.49471482,-34.59694755,MOTO-AUTO,MOTO,AUTO,2018-0036,CONDUCTOR,MASCULINO,37,2018-04-15,2018,Friday,MOTO,0
2018-0037,1,2018-04-18,2018,4,18,18:45:00,18,"Cordoba Av. y Uriburu Jose E., Pres.",AVENIDA,CORDOBA AV.,"CORDOBA AV. y URIBURU JOSE E., PRES.",2,-58.3987261,-34.59975962,PEATON-CARGAS,PEATON,CARGAS,2018-0037,PEATON,MASCULINO,84,2018-04-19,2018,Wednesday,PEATON,0
2018-0038,2,2018-04-20,2018,4,20,17:10:00,17,AV. RIVADAVIA 1571,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. 1571,1,-58.38872177,-34.60885045,PEATON-AUTO,PEATON,AUTO,2018-0038,PEATON,FEMENINO,59,2018-04-20,2018,Friday,PEATON,1
2018-0038,2,2018-04-20,2018,4,20,17:10:00,17,AV. RIVADAVIA 1571,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. 1571,1,-58.38872177,-34.60885045,PEATON-AUTO,PEATON,AUTO,2018-0038,PEATON,MASCULINO,61,2018-04-20,2018,Friday,PEATON,1
2018-0039,1,2018-04-21,2018,4,21,22:15:00,22,AUTOPISTA LUGONES KM 4.7,AUTOPISTA,"LUGONES, LEOPOLDO AV.",SD,14,,,PEATON-AUTO,PEATON,AUTO,2018-0039,PEATON,MASCULINO,37,2018-04-21,2018,Saturday,PEATON,1
2018-0040,1,2018-04-27,2018,4,27,11:00:00,11,Ramon Freire y Virrey Olaguer y Feliu,CALLE,"FREIRE, RAMON, CAP. GRAL.","FREIRE, RAMON, CAP. GRAL. y OLAGUER Y FELIU, VIRREY",13,-58.45686132,-34.57305993,PEATON-CARGAS,PEATON,CARGAS,2018-0040,PEATON,FEMENINO,42,2018-04-27,2018,Friday,PEATON,1
2018-0041,1,2018-04-27,2018,4,27,13:30:00,13,"La Plata Av. y Fernandez De La Cruz, F., Gral. Av.",AVENIDA,LA PLATA AV.,"LA PLATA AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4,-58.42281627,-34.64282424,PEATON-PASAJEROS,PEATON,PASAJEROS,2018-0041,PEATON,FEMENINO,78,2018-04-27,2018,Friday,PEATON,1
2018-0042,1,2018-04-27,2018,4,27,18:43:00,18,BRANDSEN y PERDRIEL,CALLE,BRANDSEN,BRANDSEN y PERDRIEL,4,-58.38666024,-34.63953396,MOTO-CARGAS,MOTO,CARGAS,2018-0042,PASAJERO_ACOMPAÑANTE,MASCULINO,23,2018-04-27,2018,Friday,MOTO,1
2018-0043,1,2018-04-28,2018,4,28,06:30:00,6,"Vilardebo, Teodoro y Alvarez Jonte Av.",AVENIDA,"VILARDEBO, TEODORO","VILARDEBO, TEODORO y ALVAREZ JONTE AV.",11,-58.49122843,-34.61207587,MOTO-AUTO,MOTO,AUTO,2018-0043,CONDUCTOR,MASCULINO,25,2018-04-29,2018,Saturday,MOTO,0
